NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,SEX,AGE5,nationality_group,population_count
AT13,90100,90100,2005,2005-01-01,1,5,TCN,25
AT13,90100,90100,2006,2006-01-01,1,5,TCN,28
AT13,90100,90100,2007,2007-01-01,1,5,TCN,29
AT13,90100,90100,2008,2008-01-01,1,5,TCN,35
AT13,90100,90100,2009,2009-01-01,1,5,TCN,30
AT13,90100,90100,2010,2010-01-01,1,5,TCN,24
AT13,90100,90100,2011,2011-01-01,1,5,TCN,16
AT13,90100,90100,2012,2012-01-01,1,5,TCN,12
AT13,90100,90100,2013,2013-01-01,1,5,TCN,22
AT13,90100,90100,2014,2014-01-01,1,5,TCN,22
AT13,90100,90100,2015,2015-01-01,1,5,TCN,21
AT13,90100,90100,2016,2016-01-01,1,5,TCN,28
AT13,90100,90100,2017,2017-01-01,1,5,TCN,22
AT13,90100,90100,2018,2018-01-01,1,5,TCN,24
AT13,90100,90100,2019,2019-01-01,1,5,TCN,25
AT13,90100,90100,2020,2020-01-01,1,5,TCN,35
AT13,90100,90100,2021,2021-01-01,1,5,TCN,21
AT13,90100,90100,2022,2022-01-01,1,5,TCN,24
AT13,90100,90100,2023,2023-01-01,1,5,TCN,27
AT13,90100,90100,2024,2024-01-01,1,5,TCN,22
AT13,90100,90100,2025,2025-01-01,1,5,TCN,30
AT13,90100,90100,2002,2002-01-01,1,6,AUT,430
AT13,90100,90100,2003,2003-01-01,1,6,AUT,403
AT13,90100,90100,2004,2004-01-01,1,6,AUT,396
AT13,90100,90100,2005,2005-01-01,1,6,AUT,393
AT13,90100,90100,2006,2006-01-01,1,6,AUT,398
AT13,90100,90100,2007,2007-01-01,1,6,AUT,376
AT13,90100,90100,2008,2008-01-01,1,6,AUT,365
AT13,90100,90100,2009,2009-01-01,1,6,AUT,342
AT13,90100,90100,2010,2010-01-01,1,6,AUT,356
AT13,90100,90100,2011,2011-01-01,1,6,AUT,349
AT13,90100,90100,2012,2012-01-01,1,6,AUT,328
AT13,90100,90100,2013,2013-01-01,1,6,AUT,322
AT13,90100,90100,2014,2014-01-01,1,6,AUT,324
AT13,90100,90100,2015,2015-01-01,1,6,AUT,301
AT13,90100,90100,2016,2016-01-01,1,6,AUT,325
AT13,90100,90100,2017,2017-01-01,1,6,AUT,337
AT13,90100,90100,2018,2018-01-01,1,6,AUT,342
AT13,90100,90100,2019,2019-01-01,1,6,AUT,360
AT13,90100,90100,2020,2020-01-01,1,6,AUT,354
AT13,90100,90100,2021,2021-01-01,1,6,AUT,348
AT13,90100,90100,2022,2022-01-01,1,6,AUT,331
AT13,90100,90100,2023,2023-01-01,1,6,AUT,328
AT13,90100,90100,2024,2024-01-01,1,6,AUT,334
AT13,90100,90100,2025,2025-01-01,1,6,AUT,343
AT13,90100,90100,2002,2002-01-01,1,6,EEA,66
AT13,90100,90100,2003,2003-01-01,1,6,EEA,79
AT13,90100,90100,2004,2004-01-01,1,6,EEA,80
AT13,90100,90100,2005,2005-01-01,1,6,EEA,74
AT13,90100,90100,2006,2006-01-01,1,6,EEA,66
AT13,90100,90100,2007,2007-01-01,1,6,EEA,76
AT13,90100,90100,2008,2008-01-01,1,6,EEA,69
AT13,90100,90100,2009,2009-01-01,1,6,EEA,59
AT13,90100,90100,2010,2010-01-01,1,6,EEA,58
AT13,90100,90100,2011,2011-01-01,1,6,EEA,61
AT13,90100,90100,2012,2012-01-01,1,6,EEA,65
AT13,90100,90100,2013,2013-01-01,1,6,EEA,71
AT13,90100,90100,2014,2014-01-01,1,6,EEA,66
AT13,90100,90100,2015,2015-01-01,1,6,EEA,78
AT13,90100,90100,2016,2016-01-01,1,6,EEA,91
AT13,90100,90100,2017,2017-01-01,1,6,EEA,91
AT13,90100,90100,2018,2018-01-01,1,6,EEA,94
AT13,90100,90100,2019,2019-01-01,1,6,EEA,111
AT13,90100,90100,2020,2020-01-01,1,6,EEA,110
AT13,90100,90100,2021,2021-01-01,1,6,EEA,123
AT13,90100,90100,2022,2022-01-01,1,6,EEA,118
AT13,90100,90100,2023,2023-01-01,1,6,EEA,117
AT13,90100,90100,2024,2024-01-01,1,6,EEA,136
AT13,90100,90100,2025,2025-01-01,1,6,EEA,140
AT13,90100,90100,2002,2002-01-01,1,6,REU,25
AT13,90100,90100,2003,2003-01-01,1,6,REU,21
AT13,90100,90100,2004,2004-01-01,1,6,REU,28
AT13,90100,90100,2005,2005-01-01,1,6,REU,32
AT13,90100,90100,2006,2006-01-01,1,6,REU,30
AT13,90100,90100,2007,2007-01-01,1,6,REU,31
AT13,90100,90100,2008,2008-01-01,1,6,REU,27
AT13,90100,90100,2009,2009-01-01,1,6,REU,24
AT13,90100,90100,2010,2010-01-01,1,6,REU,28
AT13,90100,90100,2011,2011-01-01,1,6,REU,29
AT13,90100,90100,2012,2012-01-01,1,6,REU,30
AT13,90100,90100,2013,2013-01-01,1,6,REU,37
AT13,90100,90100,2014,2014-01-01,1,6,REU,33
AT13,90100,90100,2015,2015-01-01,1,6,REU,37
AT13,90100,90100,2016,2016-01-01,1,6,REU,36
AT13,90100,90100,2017,2017-01-01,1,6,REU,30
AT13,90100,90100,2018,2018-01-01,1,6,REU,32
AT13,90100,90100,2019,2019-01-01,1,6,REU,30
AT13,90100,90100,2020,2020-01-01,1,6,REU,37
AT13,90100,90100,2021,2021-01-01,1,6,REU,32
AT13,90100,90100,2022,2022-01-01,1,6,REU,33
AT13,90100,90100,2023,2023-01-01,1,6,REU,42
AT13,90100,90100,2024,2024-01-01,1,6,REU,44
AT13,90100,90100,2025,2025-01-01,1,6,REU,47
AT13,90100,90100,2002,2002-01-01,1,6,TCN,24
AT13,90100,90100,2003,2003-01-01,1,6,TCN,28
AT13,90100,90100,2004,2004-01-01,1,6,TCN,34
AT13,90100,90100,2005,2005-01-01,1,6,TCN,34
AT13,90100,90100,2006,2006-01-01,1,6,TCN,43
AT13,90100,90100,2007,2007-01-01,1,6,TCN,45
AT13,90100,90100,2008,2008-01-01,1,6,TCN,56
AT13,90100,90100,2009,2009-01-01,1,6,TCN,43
AT13,90100,90100,2010,2010-01-01,1,6,TCN,37
AT13,90100,90100,2011,2011-01-01,1,6,TCN,29
AT13,90100,90100,2012,2012-01-01,1,6,TCN,33
AT13,90100,90100,2013,2013-01-01,1,6,TCN,24
AT13,90100,90100,2014,2014-01-01,1,6,TCN,27
AT13,90100,90100,2015,2015-01-01,1,6,TCN,25
AT13,90100,90100,2016,2016-01-01,1,6,TCN,40
AT13,90100,90100,2017,2017-01-01,1,6,TCN,45
AT13,90100,90100,2018,2018-01-01,1,6,TCN,41
AT13,90100,90100,2019,2019-01-01,1,6,TCN,28
AT13,90100,90100,2020,2020-01-01,1,6,TCN,29
AT13,90100,90100,2021,2021-01-01,1,6,TCN,39
AT13,90100,90100,2022,2022-01-01,1,6,TCN,27
AT13,90100,90100,2023,2023-01-01,1,6,TCN,24
AT13,90100,90100,2024,2024-01-01,1,6,TCN,31
AT13,90100,90100,2025,2025-01-01,1,6,TCN,25
AT13,90100,90100,2002,2002-01-01,1,7,AUT,541
AT13,90100,90100,2003,2003-01-01,1,7,AUT,539
AT13,90100,90100,2004,2004-01-01,1,7,AUT,511
AT13,90100,90100,2005,2005-01-01,1,7,AUT,488
AT13,90100,90100,2006,2006-01-01,1,7,AUT,466
AT13,90100,90100,2007,2007-01-01,1,7,AUT,438
AT13,90100,90100,2008,2008-01-01,1,7,AUT,417
AT13,90100,90100,2009,2009-01-01,1,7,AUT,388
AT13,90100,90100,2010,2010-01-01,1,7,AUT,353
AT13,90100,90100,2011,2011-01-01,1,7,AUT,346
AT13,90100,90100,2012,2012-01-01,1,7,AUT,348
AT13,90100,90100,2013,2013-01-01,1,7,AUT,331
AT13,90100,90100,2014,2014-01-01,1,7,AUT,329
AT13,90100,90100,2015,2015-01-01,1,7,AUT,342
AT13,90100,90100,2016,2016-01-01,1,7,AUT,340
AT13,90100,90100,2017,2017-01-01,1,7,AUT,313
AT13,90100,90100,2018,2018-01-01,1,7,AUT,318
AT13,90100,90100,2019,2019-01-01,1,7,AUT,333
AT13,90100,90100,2020,2020-01-01,1,7,AUT,324
AT13,90100,90100,2021,2021-01-01,1,7,AUT,324
AT13,90100,90100,2022,2022-01-01,1,7,AUT,344
AT13,90100,90100,2023,2023-01-01,1,7,AUT,348
AT13,90100,90100,2024,2024-01-01,1,7,AUT,314
AT13,90100,90100,2025,2025-01-01,1,7,AUT,333
AT13,90100,90100,2002,2002-01-01,1,7,EEA,81
AT13,90100,90100,2003,2003-01-01,1,7,EEA,83
AT13,90100,90100,2004,2004-01-01,1,7,EEA,92
AT13,90100,90100,2005,2005-01-01,1,7,EEA,88
AT13,90100,90100,2006,2006-01-01,1,7,EEA,88
AT13,90100,90100,2007,2007-01-01,1,7,EEA,88
AT13,90100,90100,2008,2008-01-01,1,7,EEA,105
AT13,90100,90100,2009,2009-01-01,1,7,EEA,109
AT13,90100,90100,2010,2010-01-01,1,7,EEA,97
AT13,90100,90100,2011,2011-01-01,1,7,EEA,93
AT13,90100,90100,2012,2012-01-01,1,7,EEA,81
AT13,90100,90100,2013,2013-01-01,1,7,EEA,83
AT13,90100,90100,2014,2014-01-01,1,7,EEA,74
AT13,90100,90100,2015,2015-01-01,1,7,EEA,73
AT13,90100,90100,2016,2016-01-01,1,7,EEA,66
AT13,90100,90100,2017,2017-01-01,1,7,EEA,76
AT13,90100,90100,2018,2018-01-01,1,7,EEA,82
AT13,90100,90100,2019,2019-01-01,1,7,EEA,85
AT13,90100,90100,2020,2020-01-01,1,7,EEA,88
AT13,90100,90100,2021,2021-01-01,1,7,EEA,110
AT13,90100,90100,2022,2022-01-01,1,7,EEA,108
AT13,90100,90100,2023,2023-01-01,1,7,EEA,121
AT13,90100,90100,2024,2024-01-01,1,7,EEA,120
AT13,90100,90100,2025,2025-01-01,1,7,EEA,107
AT13,90100,90100,2002,2002-01-01,1,7,REU,29
AT13,90100,90100,2003,2003-01-01,1,7,REU,27
AT13,90100,90100,2004,2004-01-01,1,7,REU,23
AT13,90100,90100,2005,2005-01-01,1,7,REU,27
AT13,90100,90100,2006,2006-01-01,1,7,REU,28
AT13,90100,90100,2007,2007-01-01,1,7,REU,29
AT13,90100,90100,2008,2008-01-01,1,7,REU,23
AT13,90100,90100,2009,2009-01-01,1,7,REU,17
AT13,90100,90100,2010,2010-01-01,1,7,REU,17
AT13,90100,90100,2011,2011-01-01,1,7,REU,17
AT13,90100,90100,2012,2012-01-01,1,7,REU,18
AT13,90100,90100,2013,2013-01-01,1,7,REU,22
AT13,90100,90100,2014,2014-01-01,1,7,REU,22
AT13,90100,90100,2015,2015-01-01,1,7,REU,28
AT13,90100,90100,2016,2016-01-01,1,7,REU,30
AT13,90100,90100,2017,2017-01-01,1,7,REU,35
AT13,90100,90100,2018,2018-01-01,1,7,REU,35
AT13,90100,90100,2019,2019-01-01,1,7,REU,35
AT13,90100,90100,2020,2020-01-01,1,7,REU,27
AT13,90100,90100,2021,2021-01-01,1,7,REU,31
AT13,90100,90100,2022,2022-01-01,1,7,REU,32
AT13,90100,90100,2023,2023-01-01,1,7,REU,41
AT13,90100,90100,2024,2024-01-01,1,7,REU,45
AT13,90100,90100,2025,2025-01-01,1,7,REU,46
AT13,90100,90100,2002,2002-01-01,1,7,TCN,45
AT13,90100,90100,2003,2003-01-01,1,7,TCN,41
AT13,90100,90100,2004,2004-01-01,1,7,TCN,37
AT13,90100,90100,2005,2005-01-01,1,7,TCN,37
AT13,90100,90100,2006,2006-01-01,1,7,TCN,37
AT13,90100,90100,2007,2007-01-01,1,7,TCN,36
AT13,90100,90100,2008,2008-01-01,1,7,TCN,35
AT13,90100,90100,2009,2009-01-01,1,7,TCN,32
AT13,90100,90100,2010,2010-01-01,1,7,TCN,30
AT13,90100,90100,2011,2011-01-01,1,7,TCN,33
AT13,90100,90100,2012,2012-01-01,1,7,TCN,38
AT13,90100,90100,2013,2013-01-01,1,7,TCN,38
AT13,90100,90100,2014,2014-01-01,1,7,TCN,30
AT13,90100,90100,2015,2015-01-01,1,7,TCN,37
AT13,90100,90100,2016,2016-01-01,1,7,TCN,41
AT13,90100,90100,2017,2017-01-01,1,7,TCN,43
AT13,90100,90100,2018,2018-01-01,1,7,TCN,40
AT13,90100,90100,2019,2019-01-01,1,7,TCN,45
AT13,90100,90100,2020,2020-01-01,1,7,TCN,41
AT13,90100,90100,2021,2021-01-01,1,7,TCN,35
AT13,90100,90100,2022,2022-01-01,1,7,TCN,36
AT13,90100,90100,2023,2023-01-01,1,7,TCN,39
AT13,90100,90100,2024,2024-01-01,1,7,TCN,35
AT13,90100,90100,2025,2025-01-01,1,7,TCN,37
AT13,90100,90100,2002,2002-01-01,1,8,AUT,538
AT13,90100,90100,2003,2003-01-01,1,8,AUT,539
AT13,90100,90100,2004,2004-01-01,1,8,AUT,535
AT13,90100,90100,2005,2005-01-01,1,8,AUT,541
AT13,90100,90100,2006,2006-01-01,1,8,AUT,534
AT13,90100,90100,2007,2007-01-01,1,8,AUT,540
AT13,90100,90100,2008,2008-01-01,1,8,AUT,516
AT13,90100,90100,2009,2009-01-01,1,8,AUT,475
AT13,90100,90100,2010,2010-01-01,1,8,AUT,467
AT13,90100,90100,2011,2011-01-01,1,8,AUT,412
AT13,90100,90100,2012,2012-01-01,1,8,AUT,395
AT13,90100,90100,2013,2013-01-01,1,8,AUT,379
AT13,90100,90100,2014,2014-01-01,1,8,AUT,357
AT13,90100,90100,2015,2015-01-01,1,8,AUT,325
AT13,90100,90100,2016,2016-01-01,1,8,AUT,307
AT13,90100,90100,2017,2017-01-01,1,8,AUT,325
AT13,90100,90100,2018,2018-01-01,1,8,AUT,332
AT13,90100,90100,2019,2019-01-01,1,8,AUT,322
AT13,90100,90100,2020,2020-01-01,1,8,AUT,316
AT13,90100,90100,2021,2021-01-01,1,8,AUT,318
AT13,90100,90100,2022,2022-01-01,1,8,AUT,300
AT13,90100,90100,2023,2023-01-01,1,8,AUT,294
AT13,90100,90100,2024,2024-01-01,1,8,AUT,299
AT13,90100,90100,2025,2025-01-01,1,8,AUT,297
AT13,90100,90100,2002,2002-01-01,1,8,EEA,105
AT13,90100,90100,2003,2003-01-01,1,8,EEA,96
AT13,90100,90100,2004,2004-01-01,1,8,EEA,91
AT13,90100,90100,2005,2005-01-01,1,8,EEA,106
AT13,90100,90100,2006,2006-01-01,1,8,EEA,94
AT13,90100,90100,2007,2007-01-01,1,8,EEA,102
AT13,90100,90100,2008,2008-01-01,1,8,EEA,96
AT13,90100,90100,2009,2009-01-01,1,8,EEA,79
AT13,90100,90100,2010,2010-01-01,1,8,EEA,87
AT13,90100,90100,2011,2011-01-01,1,8,EEA,95
AT13,90100,90100,2012,2012-01-01,1,8,EEA,94
AT13,90100,90100,2013,2013-01-01,1,8,EEA,91
AT13,90100,90100,2014,2014-01-01,1,8,EEA,96
AT13,90100,90100,2015,2015-01-01,1,8,EEA,92
AT13,90100,90100,2016,2016-01-01,1,8,EEA,95
AT13,90100,90100,2017,2017-01-01,1,8,EEA,94
AT13,90100,90100,2018,2018-01-01,1,8,EEA,88
AT13,90100,90100,2019,2019-01-01,1,8,EEA,84
AT13,90100,90100,2020,2020-01-01,1,8,EEA,92
AT13,90100,90100,2021,2021-01-01,1,8,EEA,89
AT13,90100,90100,2022,2022-01-01,1,8,EEA,79
AT13,90100,90100,2023,2023-01-01,1,8,EEA,71
AT13,90100,90100,2024,2024-01-01,1,8,EEA,69
AT13,90100,90100,2025,2025-01-01,1,8,EEA,83
AT13,90100,90100,2002,2002-01-01,1,8,REU,29
AT13,90100,90100,2003,2003-01-01,1,8,REU,27
AT13,90100,90100,2004,2004-01-01,1,8,REU,29
AT13,90100,90100,2005,2005-01-01,1,8,REU,25
AT13,90100,90100,2006,2006-01-01,1,8,REU,26
AT13,90100,90100,2007,2007-01-01,1,8,REU,26
AT13,90100,90100,2008,2008-01-01,1,8,REU,27
AT13,90100,90100,2009,2009-01-01,1,8,REU,31
AT13,90100,90100,2010,2010-01-01,1,8,REU,32
AT13,90100,90100,2011,2011-01-01,1,8,REU,30
AT13,90100,90100,2012,2012-01-01,1,8,REU,29
AT13,90100,90100,2013,2013-01-01,1,8,REU,21
AT13,90100,90100,2014,2014-01-01,1,8,REU,20
AT13,90100,90100,2015,2015-01-01,1,8,REU,24
AT13,90100,90100,2016,2016-01-01,1,8,REU,21
AT13,90100,90100,2017,2017-01-01,1,8,REU,24
AT13,90100,90100,2018,2018-01-01,1,8,REU,26
AT13,90100,90100,2019,2019-01-01,1,8,REU,22
AT13,90100,90100,2020,2020-01-01,1,8,REU,25
AT13,90100,90100,2021,2021-01-01,1,8,REU,26
AT13,90100,90100,2022,2022-01-01,1,8,REU,22
AT13,90100,90100,2023,2023-01-01,1,8,REU,50
AT13,90100,90100,2024,2024-01-01,1,8,REU,50
AT13,90100,90100,2025,2025-01-01,1,8,REU,39
AT13,90100,90100,2002,2002-01-01,1,8,TCN,34
AT13,90100,90100,2003,2003-01-01,1,8,TCN,45
AT13,90100,90100,2004,2004-01-01,1,8,TCN,41
AT13,90100,90100,2005,2005-01-01,1,8,TCN,47
AT13,90100,90100,2006,2006-01-01,1,8,TCN,48
AT13,90100,90100,2007,2007-01-01,1,8,TCN,51
AT13,90100,90100,2008,2008-01-01,1,8,TCN,40
AT13,90100,90100,2009,2009-01-01,1,8,TCN,33
AT13,90100,90100,2010,2010-01-01,1,8,TCN,33
AT13,90100,90100,2011,2011-01-01,1,8,TCN,30
AT13,90100,90100,2012,2012-01-01,1,8,TCN,27
AT13,90100,90100,2013,2013-01-01,1,8,TCN,26
AT13,90100,90100,2014,2014-01-01,1,8,TCN,26
AT13,90100,90100,2015,2015-01-01,1,8,TCN,35
AT13,90100,90100,2016,2016-01-01,1,8,TCN,49
AT13,90100,90100,2017,2017-01-01,1,8,TCN,51
AT13,90100,90100,2018,2018-01-01,1,8,TCN,46
AT13,90100,90100,2019,2019-01-01,1,8,TCN,47
AT13,90100,90100,2020,2020-01-01,1,8,TCN,45
AT13,90100,90100,2021,2021-01-01,1,8,TCN,43
AT13,90100,90100,2022,2022-01-01,1,8,TCN,37
AT13,90100,90100,2023,2023-01-01,1,8,TCN,38
AT13,90100,90100,2024,2024-01-01,1,8,TCN,41
AT13,90100,90100,2025,2025-01-01,1,8,TCN,39
AT13,90100,90100,2002,2002-01-01,1,9,AUT,521
AT13,90100,90100,2003,2003-01-01,1,9,AUT,535
AT13,90100,90100,2004,2004-01-01,1,9,AUT,546
AT13,90100,90100,2005,2005-01-01,1,9,AUT,539
AT13,90100,90100,2006,2006-01-01,1,9,AUT,526
AT13,90100,90100,2007,2007-01-01,1,9,AUT,539
AT13,90100,90100,2008,2008-01-01,1,9,AUT,537
AT13,90100,90100,2009,2009-01-01,1,9,AUT,536
AT13,90100,90100,2010,2010-01-01,1,9,AUT,519
AT13,90100,90100,2011,2011-01-01,1,9,AUT,534
AT13,90100,90100,2012,2012-01-01,1,9,AUT,507
AT13,90100,90100,2013,2013-01-01,1,9,AUT,474
AT13,90100,90100,2014,2014-01-01,1,9,AUT,435
AT13,90100,90100,2015,2015-01-01,1,9,AUT,421
AT13,90100,90100,2016,2016-01-01,1,9,AUT,383
AT13,90100,90100,2017,2017-01-01,1,9,AUT,382
AT13,90100,90100,2018,2018-01-01,1,9,AUT,369
AT13,90100,90100,2019,2019-01-01,1,9,AUT,349
AT13,90100,90100,2020,2020-01-01,1,9,AUT,304
AT13,90100,90100,2021,2021-01-01,1,9,AUT,297
AT13,90100,90100,2022,2022-01-01,1,9,AUT,285
AT13,90100,90100,2023,2023-01-01,1,9,AUT,291
AT13,90100,90100,2024,2024-01-01,1,9,AUT,287
AT13,90100,90100,2025,2025-01-01,1,9,AUT,309
AT13,90100,90100,2002,2002-01-01,1,9,EEA,67
AT13,90100,90100,2003,2003-01-01,1,9,EEA,66
AT13,90100,90100,2004,2004-01-01,1,9,EEA,78
AT13,90100,90100,2005,2005-01-01,1,9,EEA,87
AT13,90100,90100,2006,2006-01-01,1,9,EEA,95
AT13,90100,90100,2007,2007-01-01,1,9,EEA,104
AT13,90100,90100,2008,2008-01-01,1,9,EEA,109
AT13,90100,90100,2009,2009-01-01,1,9,EEA,101
AT13,90100,90100,2010,2010-01-01,1,9,EEA,89
AT13,90100,90100,2011,2011-01-01,1,9,EEA,83
AT13,90100,90100,2012,2012-01-01,1,9,EEA,85
AT13,90100,90100,2013,2013-01-01,1,9,EEA,83
AT13,90100,90100,2014,2014-01-01,1,9,EEA,74
AT13,90100,90100,2015,2015-01-01,1,9,EEA,76
AT13,90100,90100,2016,2016-01-01,1,9,EEA,89
AT13,90100,90100,2017,2017-01-01,1,9,EEA,101
AT13,90100,90100,2018,2018-01-01,1,9,EEA,91
AT13,90100,90100,2019,2019-01-01,1,9,EEA,89
AT13,90100,90100,2020,2020-01-01,1,9,EEA,89
AT13,90100,90100,2021,2021-01-01,1,9,EEA,89
AT13,90100,90100,2022,2022-01-01,1,9,EEA,92
AT13,90100,90100,2023,2023-01-01,1,9,EEA,96
AT13,90100,90100,2024,2024-01-01,1,9,EEA,94
AT13,90100,90100,2025,2025-01-01,1,9,EEA,82
AT13,90100,90100,2002,2002-01-01,1,9,REU,20
AT13,90100,90100,2003,2003-01-01,1,9,REU,21
AT13,90100,90100,2004,2004-01-01,1,9,REU,25
AT13,90100,90100,2005,2005-01-01,1,9,REU,28
AT13,90100,90100,2006,2006-01-01,1,9,REU,36
AT13,90100,90100,2007,2007-01-01,1,9,REU,34
AT13,90100,90100,2008,2008-01-01,1,9,REU,32
AT13,90100,90100,2009,2009-01-01,1,9,REU,26
AT13,90100,90100,2010,2010-01-01,1,9,REU,27
AT13,90100,90100,2011,2011-01-01,1,9,REU,33
AT13,90100,90100,2012,2012-01-01,1,9,REU,34
AT13,90100,90100,2013,2013-01-01,1,9,REU,30
AT13,90100,90100,2014,2014-01-01,1,9,REU,41
AT13,90100,90100,2015,2015-01-01,1,9,REU,46
AT13,90100,90100,2016,2016-01-01,1,9,REU,49
AT13,90100,90100,2017,2017-01-01,1,9,REU,41
AT13,90100,90100,2018,2018-01-01,1,9,REU,36
AT13,90100,90100,2019,2019-01-01,1,9,REU,32
AT13,90100,90100,2020,2020-01-01,1,9,REU,31
AT13,90100,90100,2021,2021-01-01,1,9,REU,24
AT13,90100,90100,2022,2022-01-01,1,9,REU,24
AT13,90100,90100,2023,2023-01-01,1,9,REU,53
AT13,90100,90100,2024,2024-01-01,1,9,REU,49
AT13,90100,90100,2025,2025-01-01,1,9,REU,50
AT13,90100,90100,2002,2002-01-01,1,9,TCN,32
AT13,90100,90100,2003,2003-01-01,1,9,TCN,26
AT13,90100,90100,2004,2004-01-01,1,9,TCN,25
AT13,90100,90100,2005,2005-01-01,1,9,TCN,24
AT13,90100,90100,2006,2006-01-01,1,9,TCN,30
AT13,90100,90100,2007,2007-01-01,1,9,TCN,33
AT13,90100,90100,2008,2008-01-01,1,9,TCN,31
AT13,90100,90100,2009,2009-01-01,1,9,TCN,31
AT13,90100,90100,2010,2010-01-01,1,9,TCN,26
AT13,90100,90100,2011,2011-01-01,1,9,TCN,33
AT13,90100,90100,2012,2012-01-01,1,9,TCN,39
AT13,90100,90100,2013,2013-01-01,1,9,TCN,29
AT13,90100,90100,2014,2014-01-01,1,9,TCN,30
AT13,90100,90100,2015,2015-01-01,1,9,TCN,37
AT13,90100,90100,2016,2016-01-01,1,9,TCN,31
AT13,90100,90100,2017,2017-01-01,1,9,TCN,38
AT13,90100,90100,2018,2018-01-01,1,9,TCN,40
AT13,90100,90100,2019,2019-01-01,1,9,TCN,38
AT13,90100,90100,2020,2020-01-01,1,9,TCN,39
AT13,90100,90100,2021,2021-01-01,1,9,TCN,40
AT13,90100,90100,2022,2022-01-01,1,9,TCN,35
AT13,90100,90100,2023,2023-01-01,1,9,TCN,39
AT13,90100,90100,2024,2024-01-01,1,9,TCN,40
AT13,90100,90100,2025,2025-01-01,1,9,TCN,51
AT13,90100,90100,2002,2002-01-01,1,10,AUT,478
AT13,90100,90100,2003,2003-01-01,1,10,AUT,493
AT13,90100,90100,2004,2004-01-01,1,10,AUT,499
AT13,90100,90100,2005,2005-01-01,1,10,AUT,497
AT13,90100,90100,2006,2006-01-01,1,10,AUT,528
AT13,90100,90100,2007,2007-01-01,1,10,AUT,530
AT13,90100,90100,2008,2008-01-01,1,10,AUT,542
AT13,90100,90100,2009,2009-01-01,1,10,AUT,538
AT13,90100,90100,2010,2010-01-01,1,10,AUT,527
AT13,90100,90100,2011,2011-01-01,1,10,AUT,517
AT13,90100,90100,2012,2012-01-01,1,10,AUT,517
AT13,90100,90100,2013,2013-01-01,1,10,AUT,523
AT13,90100,90100,2014,2014-01-01,1,10,AUT,528
AT13,90100,90100,2015,2015-01-01,1,10,AUT,513
AT13,90100,90100,2016,2016-01-01,1,10,AUT,503
AT13,90100,90100,2017,2017-01-01,1,10,AUT,498
AT13,90100,90100,2018,2018-01-01,1,10,AUT,462
AT13,90100,90100,2019,2019-01-01,1,10,AUT,436
AT13,90100,90100,2020,2020-01-01,1,10,AUT,434
AT13,90100,90100,2021,2021-01-01,1,10,AUT,393
AT13,90100,90100,2022,2022-01-01,1,10,AUT,382
AT13,90100,90100,2023,2023-01-01,1,10,AUT,342
AT13,90100,90100,2024,2024-01-01,1,10,AUT,318
AT13,90100,90100,2025,2025-01-01,1,10,AUT,283
AT13,90100,90100,2002,2002-01-01,1,10,EEA,78
AT13,90100,90100,2003,2003-01-01,1,10,EEA,85
AT13,90100,90100,2004,2004-01-01,1,10,EEA,71
AT13,90100,90100,2005,2005-01-01,1,10,EEA,65
AT13,90100,90100,2006,2006-01-01,1,10,EEA,60
AT13,90100,90100,2007,2007-01-01,1,10,EEA,76
AT13,90100,90100,2008,2008-01-01,1,10,EEA,73
AT13,90100,90100,2009,2009-01-01,1,10,EEA,76
AT13,90100,90100,2010,2010-01-01,1,10,EEA,81
AT13,90100,90100,2011,2011-01-01,1,10,EEA,80
AT13,90100,90100,2012,2012-01-01,1,10,EEA,78
AT13,90100,90100,2013,2013-01-01,1,10,EEA,84
AT13,90100,90100,2014,2014-01-01,1,10,EEA,97
AT13,90100,90100,2015,2015-01-01,1,10,EEA,101
AT13,90100,90100,2016,2016-01-01,1,10,EEA,91
AT13,90100,90100,2017,2017-01-01,1,10,EEA,86
AT13,90100,90100,2018,2018-01-01,1,10,EEA,93
AT13,90100,90100,2019,2019-01-01,1,10,EEA,86
AT13,90100,90100,2020,2020-01-01,1,10,EEA,84
AT13,90100,90100,2021,2021-01-01,1,10,EEA,92
AT13,90100,90100,2022,2022-01-01,1,10,EEA,90
AT13,90100,90100,2023,2023-01-01,1,10,EEA,89
AT13,90100,90100,2024,2024-01-01,1,10,EEA,84
AT13,90100,90100,2025,2025-01-01,1,10,EEA,89
AT13,90100,90100,2002,2002-01-01,1,10,REU,43
AT13,90100,90100,2003,2003-01-01,1,10,REU,36
AT13,90100,90100,2004,2004-01-01,1,10,REU,29
AT13,90100,90100,2005,2005-01-01,1,10,REU,33
AT13,90100,90100,2006,2006-01-01,1,10,REU,20
AT13,90100,90100,2007,2007-01-01,1,10,REU,19
AT13,90100,90100,2008,2008-01-01,1,10,REU,23
AT13,90100,90100,2009,2009-01-01,1,10,REU,28
AT13,90100,90100,2010,2010-01-01,1,10,REU,27
AT13,90100,90100,2011,2011-01-01,1,10,REU,30
AT13,90100,90100,2012,2012-01-01,1,10,REU,36
AT13,90100,90100,2013,2013-01-01,1,10,REU,34
AT13,90100,90100,2014,2014-01-01,1,10,REU,37
AT13,90100,90100,2015,2015-01-01,1,10,REU,41
AT13,90100,90100,2016,2016-01-01,1,10,REU,42
